station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,
9021,2016/10/30,1.8,14.2,14.6,21.5,6.9,27.8,26.9,69.4,48.15,,,
9021,2016/10/31,0,16.8,12.2,22.9,10.7,28.2,32.6,70.8,51.7,,,
9021,2016/11/1,0,19.05,14.9,26.5,11.6,28.3,27.4,69.6,48.5,,,
9021,2016/11/2,0,21.25,19.5,31,11.5,28.5,23.4,77.4,50.4,,,
9021,2016/11/3,0,18.25,11.7,24.1,12.4,28.6,39.3,82,60.65,,,
9021,2016/11/4,0,21.55,11.7,27.4,15.7,24.9,37.5,76.9,57.2,,,
9021,2016/11/5,0,25.4,23.6,37.2,13.6,28.8,20.6,84.2,52.4,,,
9021,2016/11/6,0,20.95,11.3,26.6,15.3,28.4,47.1,94.4,70.75,,,
9021,2016/11/7,0,17.1,12.4,23.3,10.9,28.8,28.7,62.9,45.8,,,
9021,2016/11/8,0,17.55,12.9,24,11.1,29.1,32.2,72.7,52.45,,,
9021,2016/11/9,0,16.25,10.7,21.6,10.9,20.1,43,85.2,64.1,,,
9021,2016/11/10,0,14.3,15.8,22.2,6.4,19.2,41.9,100,70.95,,,
9021,2016/11/11,0.6,14.55,13.3,21.2,7.9,23.7,37.8,89.2,63.5,,,
9021,2016/11/12,0,14.35,18.5,23.6,5.1,29.1,32.6,100,66.3,,,
9021,2016/11/13,0,20.65,21.9,31.6,9.7,29.7,20.4,79,49.7,,,
9021,2016/11/14,0,25.1,24,37.1,13.1,29.8,7.1,29.9,18.5,,,
9021,2016/11/15,0,26.9,19.8,36.8,17,29.5,11.4,36.7,24.05,,,
9021,2016/11/16,0,20.05,3.5,21.8,18.3,12.5,60.1,74.7,67.4,,,
9021,2016/11/17,5,15.35,14.3,22.5,8.2,30.2,28.6,71.8,50.2,,,
9021,2016/11/18,0,18.9,22.2,30,7.8,30.2,23.8,95.5,59.65,,,
9021,2016/11/19,0,17.75,17.5,26.5,9,30.1,35,100,67.5,,,
9021,2016/11/20,0,18.15,10.9,23.6,12.7,26.6,32.3,64.1,48.2,,,
9021,2016/11/21,0,15.7,13.8,22.6,8.8,29.9,32.8,79.5,56.15,,,
9021,2016/11/22,0,20.75,16.3,28.9,12.6,30.7,18.6,50.8,34.7,,,
9021,2016/11/23,0,23.15,19.9,33.1,13.2,30.7,18.2,60.7,39.45,,,
9021,2016/11/24,0,26.5,16.2,34.6,18.4,30.7,18,46.8,32.4,,,
9021,2016/11/25,0,25.95,18.5,35.2,16.7,30.8,17.8,53.2,35.5,,,
9021,2016/11/26,0,28.55,19.3,38.2,18.9,30.8,13.7,42.2,27.95,,,
9021,2016/11/27,0,22.45,19.1,32,12.9,30.8,26.7,85.4,56.05,,,
9021,2016/11/28,0,21.65,16.5,29.9,13.4,31,30.1,82.7,56.4,,,
9021,2016/11/29,0,20.75,15.1,28.3,13.2,30.9,33.8,85.7,59.75,,,
9021,2016/11/30,0,21.2,12.4,27.4,15,30.2,32.6,69.8,51.2,,,
9021,2016/12/1,0,18.1,14.2,25.2,11,24.3,38.7,94.5,66.6,,,
9021,2016/12/2,0,21.2,15.8,29.1,13.3,31.3,26.8,70.8,48.8,,,
9021,2016/12/3,0,18.6,9.8,23.5,13.7,25.6,41.1,76,58.55,,,
9021,2016/12/4,0.6,19.1,10.8,24.5,13.7,30.7,27,53,40,,,
9021,2016/12/5,0,18.2,13.2,24.8,11.6,31.5,32.6,74.7,53.65,,,
9021,2016/12/6,0,18.1,14.8,25.5,10.7,31.3,37.4,94.9,66.15,,,
9021,2016/12/7,0,20.95,7.3,24.6,17.3,28.5,47.5,74.5,61,,,
9021,2016/12/8,0,22.15,17.5,30.9,13.4,31.4,18.6,54,36.3,,,
9021,2016/12/9,0,24.75,22.5,36,13.5,31.5,14.6,56.3,35.45,,,
9021,2016/12/10,0,27.2,23.8,39.1,15.3,31.5,9.5,38.6,24.05,,,
9021,2016/12/11,0,23.45,14.5,30.7,16.2,25.6,40.1,96.2,68.15,,,
9021,2016/12/12,7,21.25,6.9,24.7,17.8,18.4,67.2,100,83.6,,,
9021,2016/12/13,0,20.65,11.5,26.4,14.9,30.3,33.1,67.3,50.2,,,
9021,2016/12/14,0,23.15,16.1,31.2,15.1,31.9,27.9,74,50.95,,,
9021,2016/12/15,0,25.5,16.6,33.8,17.2,28,21.9,58.6,40.25,,,
9021,2016/12/16,0,24.1,13.6,30.9,17.3,32,26.9,60.8,43.85,,,
9021,2016/12/17,0,22.4,16.6,30.7,14.1,31.9,23.5,64.7,44.1,,,
9021,2016/12/18,0,20.3,11.2,25.9,14.7,31.8,35.6,71.2,53.4,,,
9021,2016/12/19,0,20.85,14.3,28,13.7,31.7,29.6,71.5,50.55,,,
9021,2016/12/20,0,25.1,18.6,34.4,15.8,31.7,20.4,61.9,41.15,,,
9021,2016/12/21,0,31.45,22.7,42.8,20.1,30.1,11.3,41.2,26.25,,,
9021,2016/12/22,0,23.95,7.5,27.7,20.2,27.7,44.2,69.3,56.75,,,
9021,2016/12/23,0,24.9,18.4,34.1,15.7,31.7,24.3,72.9,48.6,,,
9021,2016/12/24,0,24,14.8,31.4,16.6,31.6,28.9,70.4,49.65,,,
9021,2016/12/25,0,25.9,16.2,34,17.8,31.6,22.9,59.9,41.4,,,
9021,2016/12/26,0,25,17.6,33.8,16.2,31.2,24.7,70.6,47.65,,,
9021,2016/12/27,0.4,19.75,6.9,23.2,16.3,26.8,33.8,51.8,42.8,,,
9021,2016/12/28,0.6,16.2,14.6,23.5,8.9,30.3,30.1,76.3,53.2,,,
9021,2016/12/29,0,17.15,15.3,24.8,9.5,31.6,29.4,77.5,53.45,,,
9021,2016/12/30,0,17.4,13.6,24.2,10.6,30.6,39.7,93.9,66.8,,,
9021,2016/12/31,0,20.5,16.8,28.9,12.1,31.5,27.4,77.3,52.35,,,
9021,2017/1/1,0,24.45,16.7,32.8,16.1,31.6,22.5,61.2,41.85,,,
9021,2017/1/2,0,26.8,21.2,37.4,16.2,31.5,17.3,60.3,38.8,,,
9021,2017/1/3,0,29.45,21.5,40.2,18.7,31.4,14.4,49.6,32,,,
9021,2017/1/4,0,31.55,23.5,43.3,19.8,31.3,10.7,40.7,25.7,,,
9021,2017/1/5,0,23.1,5,25.6,20.6,23.9,57.6,77.9,67.75,,,
9021,2017/1/6,0,20.3,7.6,24.1,16.5,19.4,33,52.8,42.9,,,
9021,2017/1/7,0,18,17,26.5,9.5,31.2,33.2,96.9,65.05,,,
9021,2017/1/8,0,23.55,16.1,31.6,15.5,31.2,27.3,72.2,49.75,,,
9021,2017/1/9,0,27.15,18.5,36.4,17.9,31,19.8,58.5,39.15,,,
9021,2017/1/10,0,28.05,16.7,36.4,19.7,31.1,18.4,48.8,33.6,,,
9021,2017/1/11,0,29.7,15.8,37.6,21.8,31,23.8,59,41.4,,,
9021,2017/1/12,0,20.75,7.9,24.7,16.8,27.3,31.8,51.8,41.8,,,
9021,2017/1/13,0,17.6,19.2,27.2,8,30.9,25,84,54.5,,,
9021,2017/1/14,0,25.45,24.5,37.7,13.2,30.7,17,73.2,45.1,,,
9021,2017/1/15,0,24.55,21.9,35.5,13.6,30.6,20.1,74.5,47.3,,,
9021,2017/1/16,0,22.15,11.9,28.1,16.2,30.4,35.5,73.4,54.45,,,
9021,2017/1/17,0,23.65,15.5,31.4,15.9,30.5,24.2,61.5,42.85,,,
9021,2017/1/18,0,25.55,17.7,34.4,16.7,25.6,22.2,63.7,42.95,,,
9021,2017/1/19,0,21.3,9,25.8,16.8,27.9,38.8,67.5,53.15,,,
9021,2017/1/20,0,20.95,15.1,28.5,13.4,30.3,27.2,69,48.1,,,
9021,2017/1/21,0,23.45,22.1,34.5,12.4,30.2,24.1,91.7,57.9,,,
9021,2017/1/22,0,21.05,10.5,26.3,15.8,29.9,43.3,82.5,62.9,,,
9021,2017/1/23,0,18.25,17.3,26.9,9.6,29.1,32.7,97.1,64.9,,,
9021,2017/1/24,0,22.85,21.5,33.6,12.1,29.8,20,73.7,46.85,,,
9021,2017/1/25,0,28.3,23.2,39.9,16.7,29.7,13.8,53.2,33.5,,,
9021,2017/1/26,0,31.8,20.2,41.9,21.7,29.4,7.5,23.5,15.5,,,
9021,2017/1/27,0,28.4,15.4,36.1,20.7,29.5,21.3,52,36.65,,,
9021,2017/1/28,0,29.8,20,39.8,19.8,27.2,18.6,58.9,38.75,,,
9021,2017/1/29,0.2,23.9,3.4,25.6,22.2,7.9,69.5,85.2,77.35,,,
9021,2017/1/30,5.8,18.1,3.2,19.7,16.5,3.3,75.8,92.8,84.3,,,
9021,2017/1/31,33.8,18.95,6.3,22.1,15.8,6.2,66.2,98.1,82.15,,,
9021,2017/2/1,2,23.75,12.9,30.2,17.3,28.1,40.1,87.1,63.6,,,
9021,2017/2/2,0,25,13.4,31.7,18.3,23,40.4,89.9,65.15,,,
9021,2017/2/3,0,26.2,14.8,33.6,18.8,28.9,39,93.6,66.3,,,
9021,2017/2/4,0,22.75,13.3,29.4,16.1,29.2,39,87.5,63.25,,,
9021,2017/2/5,0,23.75,12.9,30.2,17.3,28.9,32.6,70.9,51.75,,,
9021,2017/2/6,0,25.25,17.1,33.8,16.7,28.8,24.9,68.9,46.9,,,
9021,2017/2/7,0,25.05,9.1,29.6,20.5,20.7,50.4,86.7,68.55,,,
9021,2017/2/8,0,20.65,12.1,26.7,14.6,28,26.3,55.4,40.85,,,
9021,2017/2/9,2,15.6,3,17.1,14.1,6.2,72.4,87.7,80.05,,,
9021,2017/2/10,74.8,18.1,6.4,21.3,14.9,4.1,64.8,96.9,80.85,,,
9021,2017/2/11,10,20.75,8.1,24.8,16.7,19.9,58.8,96.8,77.8,,,
9021,2017/2/12,0,23.8,8.2,27.9,19.7,19.7,48.2,78.9,63.55,,,
9021,2017/2/13,0.2,27.65,13.1,34.2,21.1,18,41.3,88.8,65.05,,,
9021,2017/2/14,0.4,27.1,6.8,30.5,23.7,22.3,57.9,86.4,72.15,,,
9021,2017/2/15,0,25.75,13.1,32.3,19.2,22.4,45.5,98.9,72.2,,,
9021,2017/2/16,0,24.7,13.2,31.3,18.1,26.9,34.1,75.2,54.65,,,
9021,2017/2/17,0,24.05,16.3,32.2,15.9,27.4,26.6,70.9,48.75,,,
9021,2017/2/18,0,25.95,17.7,34.8,17.1,27.2,25.5,72.9,49.2,,,
9021,2017/2/19,0,30.65,15.5,38.4,22.9,27,20.5,49.8,35.15,,,
9021,2017/2/20,0,23.65,7.1,27.2,20.1,25.6,46,70.6,58.3,,,
9021,2017/2/21,0.4,19.7,6.8,23.1,16.3,22.8,43.9,66.9,55.4,,,
9021,2017/2/22,0,16.25,16.9,24.7,7.8,26.4,34.4,100,67.2,,,
9021,2017/2/23,0,21.15,21.9,32.1,10.2,26.3,28.9,100,64.45,,,
9021,2017/2/24,0,26.25,20.3,36.4,16.1,26.2,21.1,70,45.55,,,
9021,2017/2/25,0,30.25,17.5,39,21.5,26,15.6,42.5,29.05,,,
9021,2017/2/26,0,23.35,13.7,30.2,16.5,25.9,42.2,96.5,69.35,,,
9021,2017/2/27,0,21.85,17.3,30.5,13.2,25.7,35.7,100,67.85,,,
9021,2017/2/28,0,25.05,17.5,33.8,16.3,25.4,30.8,87.5,59.15,,,
9021,2017/3/1,0,29.2,17.8,38.1,20.3,25.4,27.8,77.7,52.75,,,
9021,2017/3/2,6.8,25.5,7.2,29.1,21.9,7,68,100,84,,,
9021,2017/3/3,0,27.75,17.5,36.5,19,25.2,36.7,100,68.35,,,
9021,2017/3/4,0,29.55,12.3,35.7,23.4,23.5,31,62.9,46.95,,,
9021,2017/3/5,0,28.6,15,36.1,21.1,24.3,29,69.2,49.1,,,
9021,2017/3/6,0,26.8,17.6,35.6,18,24.6,31.5,88.7,60.1,,,
9021,2017/3/7,0,25.7,19.2,35.3,16.1,24.4,35.7,100,67.85,,,
9021,2017/3/8,0,28.2,13.6,35,21.4,23.9,31.5,69.5,50.5,,,
9021,2017/3/9,0,24.65,15.3,32.3,17,21.4,35.6,88.8,62.2,,,
9021,2017/3/10,0,24.85,10.5,30.1,19.6,23.8,37,69.3,53.15,,,
9021,2017/3/11,0,22.9,15,30.4,15.4,23.3,28.8,71.5,50.15,,,
9021,2017/3/12,0,21.5,7.2,25.1,17.9,6.4,36.7,57.1,46.9,,,
9021,2017/3/13,3.4,22.05,3.5,23.8,20.3,8.1,70.6,87.4,79,,,
9021,2017/3/14,0.8,19.6,8.8,24,15.2,15.8,55.7,96.2,75.95,,,
9021,2017/3/15,1.4,19.2,11.4,24.9,13.5,22,36.8,75,55.9,,,
9021,2017/3/16,0,19.65,17.3,28.3,11,22.6,28.3,83.1,55.7,,,
9021,2017/3/17,0,17,15.6,24.8,9.2,21.5,36.1,97.2,66.65,,,
9021,2017/3/18,0.4,18.35,4.3,20.5,16.2,6.8,74.7,97.8,86.25,,,
9021,2017/3/19,0,16.15,16.5,24.4,7.9,21.8,32.4,93,62.7,,,
9021,2017/3/20,0,19.3,14.4,26.5,12.1,21.6,26.9,65.9,46.4,,,
9021,2017/3/21,0,19.3,4,21.3,17.3,2.8,42.3,54.2,48.25,,,
9021,2017/3/22,4.8,20.25,8.9,24.7,15.8,15.5,55.6,96.4,76,,,
9021,2017/3/23,0.4,20.55,8.1,24.6,16.5,15.1,56.9,93.8,75.35,,,
9021,2017/3/24,0,20.9,12.8,27.3,14.5,18.7,44.4,97.6,71,,,
9021,2017/3/25,0,21.85,12.7,28.2,15.5,20.8,39.8,86.4,63.1,,,
9021,2017/3/26,1.8,19.45,6.9,22.9,16,17.8,41.6,63.8,52.7,,,
9021,2017/3/27,0,15.15,17.7,24,6.3,20.1,33.9,100,66.95,,,
9021,2017/3/28,0,15.2,16.6,23.5,6.9,14.5,42.1,100,71.05,,,
9021,2017/3/29,0,18.8,12.2,24.9,12.7,20,26.7,57.2,41.95,,,
9021,2017/3/30,0,20.5,15.2,28.1,12.9,19.9,22.1,56.5,39.3,,,
9021,2017/3/31,0,20.3,19.2,29.9,10.7,19.6,20.6,67.7,44.15,,,
9021,2017/4/1,0,22.4,15.4,30.1,14.7,19.5,26.2,67,46.6,,,
9021,2017/4/2,0,24.4,14.6,31.7,17.1,19.4,19,45.7,32.35,,,
9021,2017/4/3,0,21.85,21.5,32.6,11.1,19.3,19.1,71.2,45.15,,,
9021,2017/4/4,0,23.45,15.1,31,15.9,19,30.7,76.4,53.55,,,
9021,2017/4/5,0,21.6,18,30.6,12.6,18.9,29.4,88.5,58.95,,,
9021,2017/4/6,0,17.75,14.9,25.2,10.3,16.8,48.7,100,74.35,,,
9021,2017/4/7,0,18.65,8.7,23,14.3,15.4,33.8,58.3,46.05,,,
9021,2017/4/8,0,16.15,16.5,24.4,7.9,18.1,29.5,84.5,57,,,
9021,2017/4/9,0,18.6,17.4,27.3,9.9,18.1,29.5,87.8,58.65,,,
9021,2017/4/10,0,22,15.4,29.7,14.3,17.9,22.5,57.7,40.1,,,
9021,2017/4/11,0,20.85,15.3,28.5,13.2,17.8,22.4,57.4,39.9,,,
9021,2017/4/12,0,16,17.6,24.8,7.2,17.4,39.6,100,69.8,,,
9021,2017/4/13,0,20.45,15.1,28,12.9,17.5,36.5,92.8,64.65,,,
9021,2017/4/14,0,21.45,15.9,29.4,13.5,15.2,32.4,86,59.2,,,
9021,2017/4/15,0,21,18.2,30.1,11.9,15.9,34.9,100,67.45,,,
9021,2017/4/16,0,21.9,9,26.4,17.4,12.5,40.1,69.5,54.8,,,
9021,2017/4/17,0,18.35,7.7,22.2,14.5,8,53.1,86.1,69.6,,,
9021,2017/4/18,0,17.9,13,24.4,11.4,12.6,51.1,100,75.55,,,
9021,2017/4/19,0,18.8,14,25.8,11.8,15.6,46.1,100,73.05,,,
9021,2017/4/20,0,19.15,20.1,29.2,9.1,16.2,33.6,100,66.8,,,
9021,2017/4/21,0,20.4,18.4,29.6,11.2,15.5,33.5,100,66.75,,,
9021,2017/4/22,0,21.9,13.6,28.7,15.1,15.3,37.3,85.7,61.5,,,
9021,2017/4/23,0,22.65,11.9,28.6,16.7,15.7,39.4,81.1,60.25,,,
9021,2017/4/24,0,20.75,12.5,27,14.5,15.5,38.7,83.6,61.15,,,
9021,2017/4/25,0,18.35,12.5,24.6,12.1,15.7,38.5,84.3,61.4,,,
9021,2017/4/26,0,16.2,19.4,25.9,6.5,15.1,29.6,100,64.8,,,
9021,2017/4/27,0,19.35,13.9,26.3,12.4,15.4,28.4,67.4,47.9,,,
9021,2017/4/28,0,18.05,17.5,26.8,9.3,15.1,25.3,76,50.65,,,
9021,2017/4/29,0,17.2,20.8,27.6,6.8,15.1,21.4,80,50.7,,,
9021,2017/4/30,0,15.7,19,25.2,6.2,14.7,31.8,100,65.9,,,
9021,2017/5/1,0,19.25,10.9,24.7,13.8,14.7,34.1,67.2,50.65,,,
9021,2017/5/2,0,19.2,15.2,26.8,11.6,13.8,25.8,66.7,46.25,,,
9021,2017/5/3,0,22.95,15.1,30.5,15.4,14.1,21.8,54.3,38.05,,,
9021,2017/5/4,0,18.85,11.5,24.6,13.1,10.4,52.7,100,76.35,,,
9021,2017/5/5,7.8,19.75,9.1,24.3,15.2,12.4,64.9,100,82.45,,,
9021,2017/5/6,0,19.6,14.4,26.8,12.4,13.6,40.6,99.4,70,,,
9021,2017/5/7,0,21.7,18.4,30.9,12.5,14.3,26.4,81.5,53.95,,,
9021,2017/5/8,0,20.55,15.3,28.2,12.9,12.7,28.2,72.6,50.4,,,
9021,2017/5/9,1.8,19.05,4.3,21.2,16.9,7.8,69.1,90.4,79.75,,,
9021,2017/5/10,0,13.95,15.5,21.7,6.2,13.4,39.3,100,69.65,,,
9021,2017/5/11,0,15.85,13.5,22.6,9.1,12.3,42,99.6,70.8,,,
9021,2017/5/12,0,16.35,12.5,22.6,10.1,13.3,40.9,90.7,65.8,,,
9021,2017/5/13,0,16.4,13.8,23.3,9.5,13,33.6,80.9,57.25,,,
9021,2017/5/14,0,18.7,14.4,25.9,11.5,10.7,25.4,62.7,44.05,,,
9021,2017/5/15,3.8,18.2,5.4,20.9,15.5,8.1,53,74.4,63.7,,,
9021,2017/5/16,5.8,18.1,7.4,21.8,14.4,10.6,56.7,90.3,73.5,,,
9021,2017/5/17,0,14.8,10.8,20.2,9.4,13.3,55.4,100,77.7,,,
9021,2017/5/18,0,18.95,13.3,25.6,12.3,13.1,32,73.5,52.75,,,
9021,2017/5/19,1.8,18.05,8.3,22.2,13.9,9.1,67.3,100,83.65,,,
9021,2017/5/20,7.6,13.4,7.2,17,9.8,7.1,64,100,82,,,
9021,2017/5/21,15.8,14.75,5.9,17.7,11.8,9.2,75.1,100,87.55,,,
9021,2017/5/22,4.2,13.55,11.3,19.2,7.9,10.8,56.7,100,78.35,,,
9021,2017/5/23,4,14.95,5.7,17.8,12.1,7.2,77.1,100,88.55,,,
9021,2017/5/24,0.2,16.4,9.6,21.2,11.6,11.3,61.2,100,80.6,,,
9021,2017/5/25,0,15.4,14.2,22.5,8.3,12.6,45.5,100,72.75,,,
9021,2017/5/26,4.2,14.8,10.2,19.9,9.7,10.7,69.3,100,84.65,,,
9021,2017/5/27,0,12.8,11.4,18.5,7.1,11.9,45.6,96.2,70.9,,,
9021,2017/5/28,0,12.1,14.8,19.5,4.7,12.5,47.2,100,73.6,,,
9021,2017/5/29,0,14.5,13.8,21.4,7.6,12.5,34.5,84.4,59.45,,,
9021,2017/5/30,0,18.4,14,25.4,11.4,12.3,27.8,66.8,47.3,,,
9021,2017/5/31,0,16.7,18,25.7,7.7,12.2,30.9,97.1,64,,,
9021,2017/6/1,0,15.35,15.9,23.3,7.4,11.4,39.2,100,69.6,,,
9021,2017/6/2,0,16.25,15.9,24.2,8.3,10.7,43.1,100,71.55,,,
9021,2017/6/3,0,16.1,14,23.1,9.1,9.3,50.6,100,75.3,,,
9021,2017/6/4,0,17.7,9.8,22.6,12.8,12.2,52.2,96.8,74.5,,,
9021,2017/6/5,0,17.7,15.2,25.3,10.1,12.1,37.5,97.9,67.7,,,
9021,2017/6/6,0,17.2,16,25.2,9.2,11.6,24.3,67.1,45.7,,,
9021,2017/6/7,0,13.9,17.8,22.8,5,12.1,35.3,100,67.65,,,
9021,2017/6/8,0,16.2,12.6,22.5,9.9,12,41.1,91.9,66.5,,,
9021,2017/6/9,0,15.9,16.4,24.1,7.7,12,16,45.7,30.85,,,
9021,2017/6/10,0,14.25,13.1,20.8,7.7,9,22.8,53.3,38.05,,,
9021,2017/6/11,0,17.45,12.1,23.5,11.4,10.3,17.6,37.9,27.75,,,
9021,2017/6/12,0,17.05,13.9,24,10.1,11.6,16.4,39.7,28.05,,,
9021,2017/6/13,0,17.8,14,24.8,10.8,9.2,19.2,46.4,32.8,,,
9021,2017/6/14,14.6,16.25,8.3,20.4,12.1,10.5,56.4,95.7,76.05,,,
9021,2017/6/15,0,14.6,9.4,19.3,9.9,9.8,64.8,100,82.4,,,
9021,2017/6/16,0,13.7,14.2,20.8,6.6,11.9,48.9,100,74.45,,,
9021,2017/6/17,0,13.35,16.7,21.7,5,11.9,45.1,100,72.55,,,
9021,2017/6/18,0,16.65,13.3,23.3,10,11.9,34.6,80.7,57.65,,,
9021,2017/6/19,0,15.35,15.1,22.9,7.8,11.8,33.3,87.9,60.6,,,
9021,2017/6/20,0,16.8,12.4,23,10.6,11.9,43.4,95.5,69.45,,,
9021,2017/6/21,0,15.3,10.8,20.7,9.9,11.2,54.5,100,77.25,,,
9021,2017/6/22,40,14.6,4,16.6,12.6,4.8,87.4,100,93.7,,,
9021,2017/6/23,0.2,16.3,5.8,19.2,13.4,10.7,63,91.1,77.05,,,
9021,2017/6/24,0,14.7,7.4,18.4,11,11.8,44.4,71.7,58.05,,,
9021,2017/6/25,0,10.85,11.9,16.8,4.9,11.8,50.7,100,75.35,,,
9021,2017/6/26,0,10.5,15.4,18.2,2.8,11.8,40.7,100,70.35,,,
9021,2017/6/27,0,11.35,15.1,18.9,3.8,11.2,43.5,100,71.75,,,
9021,2017/6/28,0,12.9,11.4,18.6,7.2,11.9,45.3,95.6,70.45,,,
9021,2017/6/29,0,13,12.4,19.2,6.8,12,32.4,72.9,52.65,,,
9021,2017/6/30,0,11.65,16.1,19.7,3.6,7.4,25.7,74.7,50.2,,,
9021,2017/7/1,4.4,12.85,6.7,16.2,9.5,3.5,71.2,100,85.6,,,
9021,2017/7/2,20,9.45,11.1,15,3.9,11,54,100,77,,,
9021,2017/7/3,0,11.8,9.6,16.6,7,9.9,49.8,93.9,71.85,,,
9021,2017/7/4,2,9.95,8.9,14.4,5.5,8.1,62.8,100,81.4,,,
9021,2017/7/5,3.4,10.95,5.9,13.9,8,6.3,81.3,100,90.65,,,
9021,2017/7/6,10.4,10.35,11.3,16,4.7,10.7,50.1,100,75.05,,,
9021,2017/7/7,9.8,12.5,10.2,17.6,7.4,11.2,66.1,100,83.05,,,
9021,2017/7/8,0,10.2,14,17.2,3.2,12.1,53,100,76.5,,,
9021,2017/7/9,0,12.45,10.7,17.8,7.1,12,42.2,85.3,63.75,,,
9021,2017/7/10,0,11.9,12,17.9,5.9,9.9,36.6,80.8,58.7,,,
9021,2017/7/11,0,16.1,7.2,19.7,12.5,8,40.1,63.5,51.8,,,
9021,2017/7/12,3.4,17.6,5.6,20.4,14.8,10.4,59.3,84.4,71.85,,,
9021,2017/7/13,7.2,15.9,5.4,18.6,13.2,9.6,76.6,100,88.3,,,
9021,2017/7/14,0.4,15.75,6.9,19.2,12.3,9.5,56.7,88.1,72.4,,,
9021,2017/7/15,0,15.65,8.5,19.9,11.4,7.1,65.9,100,82.95,,,
9021,2017/7/16,4.6,16.45,5.5,19.2,13.7,8.9,53.1,75.3,64.2,,,
9021,2017/7/17,0,13.95,10.5,19.2,8.7,12.8,41.4,81.8,61.6,,,
9021,2017/7/18,0,17.9,13.4,24.6,11.2,12.9,28.1,65.4,46.75,,,
9021,2017/7/19,8.4,15.95,5.5,18.7,13.2,8.7,71,100,85.5,,,
9021,2017/7/20,18.4,14.85,6.7,18.2,11.5,10.5,57.4,88.5,72.95,,,
9021,2017/7/21,5,15.35,9.5,20.1,10.6,10.5,57,100,78.5,,,
9021,2017/7/22,6.1,15,8.6,19.3,10.7,9.1,62.6,100,81.3,,,
9021,2017/7/23,2.3,14.9,6.4,18.1,11.7,7.9,68.9,100,84.45,,,
9021,2017/7/24,16.8,14.3,8.6,18.6,10,10.8,64,100,82,,,
9021,2017/7/25,3,15,9.2,19.6,10.4,9.1,62.7,100,81.35,,,
9021,2017/7/26,0.4,15.45,7.5,19.2,11.7,5.6,62.1,100,81.05,,,
9021,2017/7/27,24,16.55,9.9,21.5,11.6,12.3,58.1,100,79.05,,,
9021,2017/7/28,10.8,16.1,3.2,17.7,14.5,8.3,57.3,70.3,63.8,,,
9021,2017/7/29,11.2,12.4,5.4,15.1,9.7,9,63.5,90.6,77.05,,,
9021,2017/7/30,9.8,11.2,11.8,17.1,5.3,13.2,53.4,100,76.7,,,
9021,2017/7/31,0,12.6,6.2,15.7,9.5,5.2,60,90.2,75.1,,,
9021,2017/8/1,23.8,8.55,13.5,15.3,1.8,13.6,55.3,100,77.65,,,
9021,2017/8/2,0,7.95,13.9,14.9,1,14.2,53.7,100,76.85,,,
9021,2017/8/3,0.2,10.75,14.3,17.9,3.6,8.6,47.3,100,73.65,,,
9021,2017/8/4,1.6,11.7,7.6,15.5,7.9,9.5,54.5,90.2,72.35,,,
9021,2017/8/5,0.4,13.8,9,18.3,9.3,11.4,64.2,100,82.1,,,
9021,2017/8/6,0,13.25,13.1,19.8,6.7,11.8,48.5,100,74.25,,,
9021,2017/8/7,0,15,8.8,19.4,10.6,8.7,57.3,100,78.65,,,
9021,2017/8/8,0.4,15.85,6.7,19.2,12.5,6.2,66.6,100,83.3,,,
9021,2017/8/9,43.6,11.6,6.2,14.7,8.5,8.8,67,100,83.5,,,
9021,2017/8/10,6.8,10.7,10.8,16.1,5.3,12.3,56.3,100,78.15,,,
9021,2017/8/11,0,12.8,10.6,18.1,7.5,9.7,45.3,90.7,68,,,
9021,2017/8/12,20.8,16.55,6.7,19.9,13.2,9.5,72.8,100,86.4,,,
9021,2017/8/13,5.8,16.9,7.6,20.7,13.1,10.9,65.6,100,82.8,,,
9021,2017/8/14,10.6,16.3,3.4,18,14.6,9.8,72.2,89.7,80.95,,,
9021,2017/8/15,11.2,14.35,5.9,17.3,11.4,14,54.7,80.2,67.45,,,
9021,2017/8/16,5.4,13.8,6,16.8,10.8,12.9,48.1,71.1,59.6,,,
9021,2017/8/17,1.2,11.6,13.2,18.2,5,12.5,49.8,100,74.9,,,
9021,2017/8/18,0,13.75,13.5,20.5,7,16.2,29.5,70.9,50.2,,,
9021,2017/8/19,10.4,13.45,7.5,17.2,9.7,14.8,63.2,100,81.6,,,
9021,2017/8/20,1.6,13.05,7.7,16.9,9.2,15.7,54,89.4,71.7,,,
9021,2017/8/21,0,11.7,11.8,17.6,5.8,10.9,53.2,100,76.6,,,
9021,2017/8/22,0.8,14.55,9.3,19.2,9.9,14.1,58.9,100,79.45,,,
9021,2017/8/23,0,15,9.4,19.7,10.3,15.5,47.5,87.1,67.3,,,
9021,2017/8/24,0,15.65,12.7,22,9.3,17.2,35.6,80.3,57.95,,,
9021,2017/8/25,0,15.35,12.9,21.8,8.9,17.4,38.7,88.6,63.65,,,
9021,2017/8/26,0,15.7,11,21.2,10.2,15.3,47.7,96.5,72.1,,,
9021,2017/8/27,0,18,11.6,23.8,12.2,16.9,32.6,67.6,50.1,,,
9021,2017/8/28,0,18.7,11.8,24.6,12.8,16.5,33,69,51,,,
9021,2017/8/29,0.2,14.8,7.6,18.6,11,10.3,61.2,99.9,80.55,,,
