station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,,,,
94030,2022/3/24,0,16.1,10.2,21.2,11,11.2,40.1,77,58.55,,,,
94030,2022/3/25,0,16.7,12.4,22.9,10.5,16.9,44.4,97.7,71.05,,,,
94030,2022/3/26,0,16.65,15.7,24.5,8.8,16.7,40.3,100,70.15,,,,
94030,2022/3/27,0,18.15,17.9,27.1,9.2,16.4,38.2,100,69.1,,,,
94030,2022/3/28,0,17.35,8.7,21.7,13,9.3,52,90.2,71.1,,,,
94030,2022/3/29,0,18.75,10.3,23.9,13.6,12.7,42.8,81.6,62.2,,,,
94030,2022/3/30,0.1,13.95,5.7,16.8,11.1,5.9,58.6,84.8,71.7,,,,
94030,2022/3/31,0.2,11.45,7.9,15.4,7.5,9.3,49.2,83,66.1,,,,
94030,2022/4/1,0,13.8,5.4,16.5,11.1,8.1,50.1,71.2,60.65,,,,
94030,2022/4/2,0.4,13.35,4.3,15.5,11.2,6.7,73.9,97.8,85.85,,,,
94030,2022/4/3,0.3,13.8,6.2,16.9,10.7,5.4,62.4,93.3,77.85,,,,
94030,2022/4/4,0.5,16.65,7.9,20.6,12.7,9.5,59.8,98.8,79.3,,,,
94030,2022/4/5,0.2,13.55,4.3,15.7,11.4,7.5,57.2,75.7,66.45,,,,
94030,2022/4/6,0,13.55,8.1,17.6,9.5,13,38.3,64.9,51.6,,,,
94030,2022/4/7,0,13.75,13.9,20.7,6.8,11.6,41.4,100,70.7,,,,
94030,2022/4/8,0,14.8,13.6,21.6,8,14,41.1,98.9,70,,,,
94030,2022/4/9,0,16.55,15.5,24.3,8.8,13.3,36.9,99,67.95,,,,
94030,2022/4/10,0,20.05,13.1,26.6,13.5,7.6,45.1,100,72.55,,,,
94030,2022/4/11,0.2,13.85,6.5,17.1,10.6,8.2,45.2,68.9,57.05,,,,
94030,2022/4/12,0,13.45,10.7,18.8,8.1,9.9,43.3,87.1,65.2,,,,
94030,2022/4/13,0,15.15,13.9,22.1,8.2,12.9,41.7,100,70.85,,,,
94030,2022/4/14,0,13.9,13,20.4,7.4,7.8,45.5,100,72.75,,,,
94030,2022/4/15,0,15.7,7,19.2,12.2,3.7,51.7,81,66.35,,,,
94030,2022/4/16,0,14.55,10.3,19.7,9.4,7,43.6,84.8,64.2,,,,
94030,2022/4/17,0.2,17.3,16.8,25.7,8.9,8.1,40.6,100,70.3,,,,
94030,2022/4/18,2.8,13.9,4.2,16,11.8,7.8,72.1,94.7,83.4,,,,
94030,2022/4/19,0,12.95,6.1,16,9.9,4,64.4,96,80.2,,,,
94030,2022/4/20,0.6,13.8,9,18.3,9.3,10.1,53.8,96.5,75.15,,,,
94030,2022/4/21,0.9,10.3,8.2,14.4,6.2,9.1,47.6,82.3,64.95,,,,
94030,2022/4/22,0,11.8,10.4,17,6.6,8.9,44.4,88.3,66.35,,,,
94030,2022/4/23,0,12.1,12.8,18.5,5.7,11.2,44.2,100,72.1,,,,
94030,2022/4/24,0,12.75,13.5,19.5,6,11.2,45.9,100,72.95,,,,
94030,2022/4/25,0,10.55,9.3,15.2,5.9,5.9,65.5,100,82.75,,,,
94030,2022/4/26,0,11.8,9.6,16.6,7,8.4,61.4,100,80.7,,,,
94030,2022/4/27,0,11.35,8.7,15.7,7,5,62.3,100,81.15,,,,
94030,2022/4/28,9,15.65,11.3,21.3,10,7.8,61.2,100,80.6,,,,
94030,2022/4/29,0,17.1,10,22.1,12.1,7,56.4,100,78.2,,,,
94030,2022/4/30,2.4,14.6,4.2,16.7,12.5,8.4,55.8,73.2,64.5,,,,
94030,2022/5/1,1.4,15.2,8.2,19.3,11.1,7.2,38.4,65.1,51.75,,,,
94030,2022/5/2,0,16.45,9.7,21.3,11.6,8.5,49.4,91.6,70.5,,,,
94030,2022/5/3,0,17.35,7.7,21.2,13.5,4.5,48.9,79.5,64.2,,,,
94030,2022/5/4,4,13.35,1.9,14.3,12.4,2.9,79.2,89.6,84.4,,,,
94030,2022/5/5,1.6,9.2,10.6,14.5,3.9,8.2,52.1,100,76.05,,,,
94030,2022/5/6,80.5,9.95,7.1,13.5,6.4,4.9,71.1,100,85.55,,,,
94030,2022/5/7,3.2,10.4,4,12.4,8.4,1.8,74.4,97.1,85.75,,,,
94030,2022/5/8,17.8,12.55,6.7,15.9,9.2,8.5,59.8,92.9,76.35,,,,
94030,2022/5/9,0,9.75,12.3,15.9,3.6,9.2,45.4,100,72.7,,,,
94030,2022/5/10,0,11.25,12.5,17.5,5,9.1,45,100,72.5,,,,
94030,2022/5/11,0,10.25,9.9,15.2,5.3,7.2,49.8,96.6,73.2,,,,
94030,2022/5/12,0,11.5,5.6,14.3,8.7,5,66.3,96.1,81.2,,,,
94030,2022/5/13,0,11.55,9.5,16.3,6.8,8.6,58.8,100,79.4,,,,
94030,2022/5/14,3.9,13.55,9.7,18.4,8.7,2.6,62.9,100,81.45,,,,
94030,2022/5/15,0,15.35,9.1,19.9,10.8,7.2,50.8,91.2,71,,,,
94030,2022/5/16,5.6,9.85,5.3,12.5,7.2,5.9,59.4,84.7,72.05,,,,
94030,2022/5/17,5.4,9.85,8.7,14.2,5.5,5.5,50.7,90.8,70.75,,,,
94030,2022/5/18,0.8,9.65,5.5,12.4,6.9,3.6,55.6,80.5,68.05,,,,
94030,2022/5/19,0.4,11.15,5.3,13.8,8.5,6.8,54.5,77.5,66,,,,
94030,2022/5/20,0,8.65,9.9,13.6,3.7,6.6,52.7,100,76.35,,,,
94030,2022/5/21,0,8,9.4,12.7,3.3,7.5,56.6,100,78.3,,,,
94030,2022/5/22,0,7.75,8.3,11.9,3.6,4.3,58.2,100,79.1,,,,
94030,2022/5/23,0,10.5,9.4,15.2,5.8,7.9,50.4,94.4,72.4,,,,
94030,2022/5/24,0,9.7,9,14.2,5.2,7.5,54.4,99.5,76.95,,,,
94030,2022/5/25,0,8.75,13.3,15.4,2.1,7.7,44.6,100,72.3,,,,
94030,2022/5/26,0,9.25,12.3,15.4,3.1,6,47.5,100,73.75,,,,
94030,2022/5/27,0,10.05,10.5,15.3,4.8,6.2,57.6,100,78.8,,,,
94030,2022/5/28,0,9.1,11.6,14.9,3.3,7,44.9,98.2,71.55,,,,
94030,2022/5/29,0,7.05,8.9,11.5,2.6,5.2,60.5,100,80.25,,,,
94030,2022/5/30,0,8.3,9.4,13,3.6,7,58.8,100,79.4,,,,
94030,2022/5/31,0,6.75,6.7,10.1,3.4,3.9,61.5,97.5,79.5,,,,
94030,2022/6/1,6.6,8,6.4,11.2,4.8,3.8,68.5,100,84.25,,,,
94030,2022/6/2,2,6.65,8.9,11.1,2.2,6,56,100,78,,,,
94030,2022/6/3,0,7.85,8.1,11.9,3.8,3.4,57.5,99.8,78.65,,,,
94030,2022/6/4,0,9.45,8.1,13.5,5.4,5.6,56.9,98.2,77.55,,,,
94030,2022/6/5,2.2,8.8,9.6,13.6,4,6.3,61,100,80.5,,,,
94030,2022/6/6,0.1,9.1,4.6,11.4,6.8,2.5,57.2,78,67.6,,,,
94030,2022/6/7,1.4,5.6,5,8.1,3.1,4.5,61.1,86.5,73.8,,,,
94030,2022/6/8,4.4,7.5,7.4,11.2,3.8,5.9,52.7,87.3,70,,,,
94030,2022/6/9,0.4,9.25,5.9,12.2,6.3,4.6,48.6,72.3,60.45,,,,
94030,2022/6/10,0.2,7.75,3.1,9.3,6.2,4.5,57.2,70.7,63.95,,,,
94030,2022/6/11,9.6,7.95,6.5,11.2,4.7,3,60.2,93.7,76.95,,,,
94030,2022/6/12,4.2,5.7,5.4,8.4,3,5,54.5,79.2,66.85,,,,
94030,2022/6/13,0,7.4,9.6,12.2,2.6,6.8,49.3,95.1,72.2,,,,
94030,2022/6/14,0,6.85,10.5,12.1,1.6,6.5,49.6,100,74.8,,,,
94030,2022/6/15,0,6.5,6,9.5,3.5,3.2,70.8,100,85.4,,,,
94030,2022/6/16,2.4,8.6,8,12.6,4.6,6.3,65.2,100,82.6,,,,
94030,2022/6/17,0.2,7.5,7.8,11.4,3.6,3.4,65.3,100,82.65,,,,
94030,2022/6/18,3.6,9.7,8,13.7,5.7,4.5,72.1,100,86.05,,,,
94030,2022/6/19,0.3,10.45,8.7,14.8,6.1,4.9,60.6,100,80.3,,,,
94030,2022/6/20,0.3,10.1,6.4,13.3,6.9,5.3,64.2,98.6,81.4,,,,
94030,2022/6/21,0,11.7,6.2,14.8,8.6,5.6,60.6,91.3,75.95,,,,
94030,2022/6/22,0,8.15,9.7,13,3.3,6.9,54.8,100,77.4,,,,
94030,2022/6/23,0,10.5,11.2,16.1,4.9,3.9,50.3,100,75.15,,,,
94030,2022/6/24,5.2,10.1,5.8,13,7.2,4.9,56.8,83.7,70.25,,,,
94030,2022/6/25,0.1,11.1,6.2,14.2,8,4.2,53.8,81.2,67.5,,,,
94030,2022/6/26,3.6,9,3.6,10.8,7.2,4.8,52.5,67,59.75,,,,
94030,2022/6/27,0,6.65,9.7,11.5,1.8,6.8,50.1,97.8,73.95,,,,
94030,2022/6/28,0,9.7,10.2,14.8,4.6,3.5,51.7,100,75.85,,,,
94030,2022/6/29,0,10.35,6.5,13.6,7.1,5.3,55.3,85.3,70.3,,,,
94030,2022/6/30,1.2,9.25,5.1,11.8,6.7,6,58.6,82.6,70.6,,,,
94030,2022/7/1,0,6.85,9.7,11.7,2,7.1,51.7,100,75.85,,,,
94030,2022/7/2,0,7.3,10.8,12.7,1.9,7.2,49.7,100,74.85,,,,
94030,2022/7/3,0,8.35,11.5,14.1,2.6,7.2,46.6,100,73.3,,,,
94030,2022/7/4,0,8.85,12.5,15.1,2.6,6.7,51.3,100,75.65,,,,
94030,2022/7/5,0,10,10.6,15.3,4.7,7.1,48.9,99.6,74.25,,,,
94030,2022/7/6,0.1,8.15,8.7,12.5,3.8,5.1,58,100,79,,,,
94030,2022/7/7,0,9.35,8.3,13.5,5.2,7.4,51.7,90.5,71.1,,,,
94030,2022/7/8,2.4,8.55,6.5,11.8,5.3,4.6,66.5,100,83.25,,,,
94030,2022/7/9,8.6,9.4,3.8,11.3,7.5,4.3,78.5,100,89.25,,,,
94030,2022/7/10,0.2,8.9,6.8,12.3,5.5,6,55.3,87.5,71.4,,,,
94030,2022/7/11,0,9.05,9.3,13.7,4.4,6.6,50.4,94.5,72.45,,,,
94030,2022/7/12,0.4,8.8,6.6,12.1,5.5,6.4,65.2,100,82.6,,,,
94030,2022/7/13,0.4,7.45,5.9,10.4,4.5,5.1,66.6,99.8,83.2,,,,
94030,2022/7/14,0.4,6.7,11.4,12.4,1,6.9,51.4,100,75.7,,,,
94030,2022/7/15,0.5,7.6,7.2,11.2,4,5.1,70.7,100,85.35,,,,
94030,2022/7/16,0,8.65,9.3,13.3,4,4.4,53.1,99.7,76.4,,,,
94030,2022/7/17,0.8,9.2,6.2,12.3,6.1,5.3,65.1,98.8,81.95,,,,
94030,2022/7/18,4,4.7,5.2,7.3,2.1,5.3,57.7,83,70.35,,,,
94030,2022/7/19,0.8,6,6.6,9.3,2.7,4.7,58.1,91.7,74.9,,,,
94030,2022/7/20,0,6.05,9.3,10.7,1.4,8.2,51.3,97.7,74.5,,,,
94030,2022/7/21,0,5.85,11.1,11.4,0.3,7.9,46,99.3,72.65,,,,
94030,2022/7/22,0,7.4,11.8,13.3,1.5,6.8,44.6,99.9,72.25,,,,
94030,2022/7/23,0,9.7,11,15.2,4.2,6.4,55,100,77.5,,,,
94030,2022/7/24,0.1,11.7,8,15.7,7.7,6.4,59.5,100,79.75,,,,
94030,2022/7/25,0.2,9.55,11.3,15.2,3.9,7.1,55,100,77.5,,,,
94030,2022/7/26,0.9,11.35,9.9,16.3,6.4,7.5,67.5,100,83.75,,,,
94030,2022/7/27,5,9.9,9.2,14.5,5.3,8.4,58.8,100,79.4,,,,
94030,2022/7/28,0.5,8.7,7,12.2,5.2,8.2,52.8,84.8,68.8,,,,
94030,2022/7/29,0.1,7.05,6.7,10.4,3.7,8.5,50.8,80.4,65.6,,,,
94030,2022/7/30,0,6.4,10.4,11.6,1.2,9.1,49.8,100,74.9,,,,
94030,2022/7/31,0,7.7,8.8,12.1,3.3,4,56,100,78,,,,
94030,2022/8/1,0,10.15,6.1,13.2,7.1,6.8,51.4,77.4,64.4,,,,
94030,2022/8/2,8.6,9.85,8.9,14.3,5.4,7.3,44.2,80.3,62.25,,,,
94030,2022/8/3,0,11.75,8.5,16,7.5,7.3,51.2,89.8,70.5,,,,
94030,2022/8/4,2.2,12.6,9.8,17.5,7.7,9.4,48,91.4,69.7,,,,
94030,2022/8/5,0,9.85,8.5,14.1,5.6,4.1,57.8,100,78.9,,,,
94030,2022/8/6,2.6,7.95,3.7,9.8,6.1,6.7,76,97.8,86.9,,,,
94030,2022/8/7,1.4,6.85,7.5,10.6,3.1,7.4,61.1,100,80.55,,,,
94030,2022/8/8,0.6,6.4,12,12.4,0.4,10.2,50.7,100,75.35,,,,
94030,2022/8/9,0,6.85,13.1,13.4,0.3,10.2,43.6,100,71.8,,,,
94030,2022/8/10,0,7.2,12.6,13.5,0.9,10.4,42.7,100,71.35,,,,
94030,2022/8/11,0,7.55,10.9,13,2.1,6.3,52.1,100,76.05,,,,
94030,2022/8/12,0.3,9.4,10.4,14.6,4.2,9.4,53.6,100,76.8,,,,
94030,2022/8/13,0.6,9.8,7.8,13.7,5.9,4.9,68.3,100,84.15,,,,
94030,2022/8/14,23,11.65,6.1,14.7,8.6,3.9,78.4,100,89.2,,,,
94030,2022/8/15,7.6,11.6,3.4,13.3,9.9,4.6,76.7,96,86.35,,,,
94030,2022/8/16,6.4,11.55,6.5,14.8,8.3,6.1,63,96.9,79.95,,,,
94030,2022/8/17,0.3,10.4,10.6,15.7,5.1,8.4,51.6,100,75.8,,,,
94030,2022/8/18,0,12.1,10.2,17.2,7,5.1,52.5,100,76.25,,,,
94030,2022/8/19,0.4,10.05,7.9,14,6.1,11.4,43.8,74.4,59.1,,,,
94030,2022/8/20,1,7.55,4.9,10,5.1,9.9,53,74,63.5,,,,
94030,2022/8/21,1,6.4,13,12.9,-0.1,9.4,41.7,100,70.85,,,,
94030,2022/8/22,3,7.95,6.9,11.4,4.5,4.8,77.2,100,88.6,,,,
94030,2022/8/23,0.8,6.65,7.3,10.3,3,10.2,56.7,93.7,75.2,,,,
94030,2022/8/24,0,9.3,9.4,14,4.6,7.7,51.3,96.7,74,,,,
94030,2022/8/25,0.2,11,10,16,6,11.1,51.7,100,75.85,,,,
94030,2022/8/26,0.1,9.8,11.6,15.6,4,12.8,54.2,100,77.1,,,,
94030,2022/8/27,0,10.6,9.6,15.4,5.8,11.4,55.5,100,77.75,,,,
94030,2022/8/28,0,12,13,18.5,5.5,12.5,48.4,100,74.2,,,,
94030,2022/8/29,0,13.75,13.1,20.3,7.2,12.2,45.8,100,72.9,,,,
94030,2022/8/30,1.2,10.25,7.3,13.9,6.6,4.3,77.5,100,88.75,,,,
94030,2022/8/31,1.5,13.15,9.7,18,8.3,13.2,44.1,83.2,63.65,,,,
94030,2022/9/1,0,12.2,6.4,15.4,9,5.5,52.6,80.2,66.4,,,,
94030,2022/9/2,6.2,8.25,12.7,14.6,1.9,13.5,41.5,98.5,70,,,,
94030,2022/9/3,0.2,8.75,9.9,13.7,3.8,13.2,49.8,97.3,73.55,,,,
94030,2022/9/4,0,8,10.8,13.4,2.6,10.2,52.1,100,76.05,,,,
94030,2022/9/5,1.6,8.8,6,11.8,5.8,8,65.8,98.7,82.25,,,,
94030,2022/9/6,2,8.1,8,12.1,4.1,10.8,56.7,97.7,77.2,,,,
94030,2022/9/7,0,8.9,11,14.4,3.4,12,53.7,100,76.85,,,,
94030,2022/9/8,0,10.7,10.8,16.1,5.3,9.8,53,100,76.5,,,,
94030,2022/9/9,0,14.4,10.6,19.7,9.1,10.3,58,100,79,,,,
94030,2022/9/10,3.8,13.05,3.7,14.9,11.2,5.8,75.6,96.3,85.95,,,,
94030,2022/9/11,6.2,10.5,6,13.5,7.5,10.6,60.1,89.8,74.95,,,,
94030,2022/9/12,0.5,6.75,6.7,10.1,3.4,12.3,51,80.9,65.95,,,,
94030,2022/9/13,0.2,6.95,9.9,11.9,2,12.5,49.6,97.8,73.7,,,,
94030,2022/9/14,0,8.15,14.1,15.2,1.1,16.2,40,100,70,,,,
94030,2022/9/15,0,8.95,12.9,15.4,2.5,9.8,44.6,100,72.3,,,,
94030,2022/9/16,6.7,9.75,5.9,12.7,6.8,3.8,77.7,100,88.85,,,,
94030,2022/9/17,7.5,12.1,9.2,16.7,7.5,11.7,48.9,89.8,69.35,,,,
94030,2022/9/18,0.3,10.1,8.2,14.2,6,8.8,56.8,98.4,77.6,,,,
94030,2022/9/19,0.2,11.4,8,15.4,7.4,14,45.2,76.8,61,,,,
94030,2022/9/20,0,10.4,14.2,17.5,3.3,14.9,44,100,72,,,,
94030,2022/9/21,0,15.5,9.2,20.1,10.9,10.7,39.5,71.4,55.45,,,,
94030,2022/9/22,0,15.85,13.1,22.4,9.3,17.1,44.7,100,72.35,,,,
94030,2022/9/23,0,13.85,5.7,16.7,11,7.8,68.9,99.9,84.4,,,,
94030,2022/9/24,11.6,9.25,4.3,11.4,7.1,8.3,66.8,89.3,78.05,,,,
94030,2022/9/25,0.5,9.5,12.8,15.9,3.1,15.1,50.4,100,75.2,,,,
94030,2022/9/26,0,12.05,11.1,17.6,6.5,11.9,46.2,96.1,71.15,,,,
94030,2022/9/27,0.3,12.6,7.4,16.3,8.9,11.6,64.8,100,82.4,,,,
94030,2022/9/28,0,10.7,7.6,14.5,6.9,8,67.9,100,83.95,,,,
94030,2022/9/29,11.2,9,5.2,11.6,6.4,9.1,71.1,100,85.55,,,,
94030,2022/9/30,0.8,7.9,11.2,13.5,2.3,15.2,54.3,100,77.15,,,,
94030,2022/10/1,0.2,9.3,13,15.8,2.8,17.6,46.8,100,73.4,,,,
94030,2022/10/2,0,10.6,14.4,17.8,3.4,18.8,41.7,100,70.85,,,,
94030,2022/10/3,0,10.05,10.3,15.2,4.9,16.5,56.8,100,78.4,,,,
94030,2022/10/4,0,8.8,7,12.3,5.3,17,50.4,80.9,65.65,,,,
94030,2022/10/5,0,7.7,10.2,12.8,2.6,11.5,51.4,100,75.7,,,,
94030,2022/10/6,0,10.9,7.2,14.5,7.3,9,55.8,90,72.9,,,,
94030,2022/10/7,2,16.2,10.4,21.4,11,10,56.1,100,78.05,,,,
94030,2022/10/8,6.6,11.45,7.3,15.1,7.8,19.3,40.8,66.2,53.5,,,,
94030,2022/10/9,0.1,8.15,12.1,14.2,2.1,16.6,44.5,100,72.25,,,,
94030,2022/10/10,0,11,13.8,17.9,4.1,18.2,41.5,100,70.75,,,,
94030,2022/10/11,2.1,12.7,12.8,19.1,6.3,20.8,47.5,100,73.75,,,,
94030,2022/10/12,0,13.7,9.6,18.5,8.9,10.6,55.4,100,77.7,,,,
94030,2022/10/13,0,15.35,4.5,17.6,13.1,4.8,69.1,92.3,80.7,,,,
94030,2022/10/14,2.6,13.75,6.1,16.8,10.7,14.1,46.5,69.2,57.85,,,,
94030,2022/10/15,2.6,12.35,8.1,16.4,8.3,14.4,50.4,85.9,68.15,,,,
94030,2022/10/16,0.6,10.7,10,15.7,5.7,18.2,42.1,81.9,62,,,,
94030,2022/10/17,0.2,10.9,7.2,14.5,7.3,18.2,50.9,82.2,66.55,,,,
94030,2022/10/18,0.6,11.4,14.6,18.7,4.1,16.2,42.2,100,71.1,,,,
94030,2022/10/19,0,13.75,11.9,19.7,7.8,23.4,48.8,100,74.4,,,,
94030,2022/10/20,0,11.35,10.7,16.7,6,24.1,48.4,98.4,73.4,,,,
94030,2022/10/21,0,15.8,16.4,24,7.6,20.6,38.9,100,69.45,,,,
94030,2022/10/22,4.6,16.05,4.9,18.5,13.6,4.3,87.4,100,93.7,,,,
94030,2022/10/23,12.2,11.6,4.2,13.7,9.5,12.1,58.7,77.5,68.1,,,,
94030,2022/10/24,0.1,11.55,5.3,14.2,8.9,8.9,52.5,74.6,63.55,,,,
94030,2022/10/25,3.9,13.1,5.8,16,10.2,6.7,86.4,100,93.2,,,,
94030,2022/10/26,11.2,14,3.4,15.7,12.3,5.6,81.3,100,90.65,,,,
94030,2022/10/27,22.2,13.8,3.4,15.5,12.1,6.8,79.6,99.2,89.4,,,,
94030,2022/10/28,15.8,13.85,3.9,15.8,11.9,8.5,81.9,100,90.95,,,,
94030,2022/10/29,0.1,12.3,5.8,15.2,9.4,17.5,50.4,73.8,62.1,,,,
94030,2022/10/30,0,11.85,12.5,18.1,5.6,25.5,40,91.3,65.65,,,,
94030,2022/10/31,0.2,16.5,12.2,22.6,10.4,19.5,48.9,100,74.45,,,,
94030,2022/11/1,0.1,10.15,8.5,14.4,5.9,19.6,43.9,77.6,60.75,,,,
94030,2022/11/2,1.7,9.15,10.9,14.6,3.7,16.9,42.8,89.2,66,,,,
94030,2022/11/3,0.6,11.55,11.7,17.4,5.7,23.8,41.8,90.7,66.25,,,,
94030,2022/11/4,0,12.55,11.3,18.2,6.9,26,40.7,85.5,63.1,,,,
94030,2022/11/5,0,14.1,8.6,18.4,9.8,22.8,54.4,95,74.7,,,,
94030,2022/11/6,2,16.25,15.7,24.1,8.4,24.3,41.7,100,70.85,,,,
94030,2022/11/7,0,14.9,11.6,20.7,9.1,26.9,52,100,76,,,,
94030,2022/11/8,0,16.95,17.9,25.9,8,27.7,38,100,69,,,,
94030,2022/11/9,0,18.35,14.3,25.5,11.2,27.7,41.7,100,70.85,,,,
94030,2022/11/10,0,20.7,13.4,27.4,14,27.4,35.6,81.4,58.5,,,,
94030,2022/11/11,0.8,19.75,6.7,23.1,16.4,13.8,60.2,91.2,75.7,,,,
94030,2022/11/12,8.6,12.85,6.1,15.9,9.8,21.3,51.5,76.8,64.15,,,,
94030,2022/11/13,0.1,10.4,5.6,13.2,7.6,5,63.3,92,77.65,,,,
94030,2022/11/14,9.2,12.95,4.5,15.2,10.7,7.2,80.5,100,90.25,,,,
94030,2022/11/15,15.8,8.25,6.5,11.5,5,11,63.4,98.6,81,,,,
94030,2022/11/16,8.8,9.55,6.7,12.9,6.2,17.5,51.8,81.3,66.55,,,,
94030,2022/11/17,0.6,11.55,9.3,16.2,6.9,20.7,48.9,90.5,69.7,,,,
94030,2022/11/18,0,11.85,12.1,17.9,5.8,26,51.7,100,75.85,,,,
94030,2022/11/19,0,14.8,11.6,20.6,9,22.6,45.8,96.8,71.3,,,,
94030,2022/11/20,12.8,15.2,5.8,18.1,12.3,24,54,78.3,66.15,,,,
94030,2022/11/21,0.4,9.75,6.1,12.8,6.7,13.4,51.4,77.5,64.45,,,,
94030,2022/11/22,0.4,10.45,12.5,16.7,4.2,26.5,43.7,100,71.85,,,,
94030,2022/11/23,0,13.2,10.8,18.6,7.8,29.6,32.7,66.2,49.45,,,,
94030,2022/11/24,0,15.7,9,20.2,11.2,18.7,45.6,81.2,63.4,,,,
94030,2022/11/25,0,12.85,7.1,16.4,9.3,10,51.5,82,66.75,,,,
94030,2022/11/26,1.4,12.2,11.8,18.1,6.3,11.3,52,100,76,,,,
94030,2022/11/27,2.4,15.05,6.7,18.4,11.7,14.3,43.5,67,55.25,,,,
94030,2022/11/28,0.2,12.9,11,18.4,7.4,18.6,38.8,79.7,59.25,,,,
94030,2022/11/29,0.4,12.55,11.3,18.2,6.9,26.5,36.4,76.4,56.4,,,,
94030,2022/11/30,0,14.5,11.8,20.4,8.6,28.2,40.9,87.8,64.35,,,,
94030,2022/12/1,0,13.6,7.2,17.2,10,20.5,37.7,60.3,49,,,,
94030,2022/12/2,0,14.9,11.6,20.7,9.1,30.8,42.6,90,66.3,,,,
94030,2022/12/3,0,17.75,17.5,26.5,9,30.9,33.5,100,66.75,,,,
94030,2022/12/4,0,16,7.6,19.8,12.2,18,57.2,92.9,75.05,,,,
94030,2022/12/5,8,12.85,2.5,14.1,11.6,8.6,79.6,93.8,86.7,,,,
94030,2022/12/6,3.8,12.4,6,15.4,9.4,25.2,48,71.3,59.65,,,,
94030,2022/12/7,0,11.65,12.1,17.7,5.6,27.4,42.5,94.6,68.55,,,,
94030,2022/12/8,3,11.55,6.9,15,8.1,19.1,50.5,79.7,65.1,,,,
94030,2022/12/9,0.4,11.55,9.5,16.3,6.8,14.6,51.3,96.2,73.75,,,,
94030,2022/12/10,0.1,14.2,8.8,18.6,9.8,20,51.4,90.9,71.15,,,,
94030,2022/12/11,0,14.15,8.9,18.6,9.7,14.4,49.5,88.1,68.8,,,,
94030,2022/12/12,11.2,16,6.8,19.4,12.6,7.9,64.4,99.5,81.95,,,,
94030,2022/12/13,3.6,15.3,8.8,19.7,10.9,17.7,40.5,71.4,55.95,,,,
94030,2022/12/14,23.2,11.35,5.1,13.9,8.8,22.6,62.4,87.5,74.95,,,,
94030,2022/12/15,2.4,9.8,4,11.8,7.8,6.7,72.3,94.6,83.45,,,,
94030,2022/12/16,0.7,12.25,6.3,15.4,9.1,14.5,65.2,98.7,81.95,,,,
94030,2022/12/17,0.6,12.4,6.2,15.5,9.3,14.9,59.1,88.8,73.95,,,,
94030,2022/12/18,0,12.95,9.9,17.9,8,31.7,54.2,100,77.1,,,,
94030,2022/12/19,0,13.05,10.1,18.1,8,18.9,51.5,99.8,75.65,,,,
94030,2022/12/20,0.1,14.15,7.3,17.8,10.5,18,52.5,84.3,68.4,,,,
94030,2022/12/21,0,16.1,8.2,20.2,12,28.8,41.8,70.6,56.2,,,,
94030,2022/12/22,0,16.3,13.2,22.9,9.7,24,43.7,100,71.85,,,,
94030,2022/12/23,0,17.25,11.3,22.9,11.6,24.1,51.2,100,75.6,,,,
94030,2022/12/24,1,17.95,9.5,22.7,13.2,23.4,39.5,71.9,55.7,,,,
94030,2022/12/25,0,19.25,16.3,27.4,11.1,29.8,34.5,95.4,64.95,,,,
94030,2022/12/26,0,17.8,8,21.8,13.8,24.2,60.5,100,80.25,,,,
94030,2022/12/27,0,22.8,19,32.3,13.3,32.1,34.3,100,67.15,,,,
94030,2022/12/28,0,24.25,9.1,28.8,19.7,20.9,38.9,67.1,53,,,,
94030,2022/12/29,0,13.75,12.7,20.1,7.4,32.1,37.4,85.5,61.45,,,,
94030,2022/12/30,0,16.3,11.6,22.1,10.5,25.6,44,92.2,68.1,,,,
94030,2022/12/31,3.6,20.65,12.1,26.7,14.6,28.4,50.5,100,75.25,,,,
94030,2023/1/1,0,21.65,13.9,28.6,14.7,25.9,43.4,100,71.7,,,,
94030,2023/1/2,0,21.6,5.4,24.3,18.9,20.1,56.3,78.4,67.35,,,,
94030,2023/1/3,0,13.4,3.4,15.1,11.7,5.8,63,78.6,70.8,,,,
94030,2023/1/4,0,14.95,6.3,18.1,11.8,17.1,52,78.1,65.05,,,,
94030,2023/1/5,0,13.15,8.7,17.5,8.8,23.6,63,100,81.5,,,,
94030,2023/1/6,0,15.2,7.4,18.9,11.5,24.4,44.4,71.5,57.95,,,,
94030,2023/1/7,0,17.1,13.4,23.8,10.4,22.4,40,93.6,66.8,,,,
94030,2023/1/8,0,18.9,15.8,26.8,11,31.5,35.8,96.1,65.95,,,,
94030,2023/1/9,0,17.6,11.6,23.4,11.8,22.3,55.3,100,77.65,,,,
94030,2023/1/10,0,17.15,7.1,20.7,13.6,23.1,49.6,77.7,63.65,,,,
94030,2023/1/11,0,17.95,14.9,25.4,10.5,31.3,39.8,100,69.9,,,,
94030,2023/1/12,0,16.6,12.2,22.7,10.5,29.5,55.8,100,77.9,,,,
94030,2023/1/13,0,20,12,26,14,27.8,48.8,100,74.4,,,,
94030,2023/1/14,0,23.3,16,31.3,15.3,30.9,36.1,95,65.55,,,,
94030,2023/1/15,0,19.95,5.3,22.6,17.3,28.8,40.5,56.2,48.35,,,,
