station,date,rain,avg_temp,delta_temp,max_temp,min_temp,radiation,max_trh,min_trh,avg_trh,metadata,
40458,2015/11/10,0,20.45,10.1,25.5,15.4,27.1,55.2,100,77.6,,
40458,2015/11/11,0,21,9.8,25.9,16.1,20.4,51.8,94.6,73.2,,
40458,2015/11/12,0,21.1,8.6,25.4,16.8,20.9,58.6,99.4,79,,
40458,2015/11/13,0,22.65,8.3,26.8,18.5,26.5,57.3,94.9,76.1,,
40458,2015/11/14,0,23,5.2,25.6,20.4,11.7,68.6,93.9,81.25,,
40458,2015/11/15,13.2,22.7,7.8,26.6,18.8,19.7,59.2,95,77.1,,
40458,2015/11/16,0,21.7,8.6,26,17.4,23.8,46.4,78.5,62.45,,
40458,2015/11/17,0,20.95,9.3,25.6,16.3,27.2,52.4,92.9,72.65,,
40458,2015/11/18,0,21,11.8,26.9,15.1,30,47.4,97.9,72.65,,
40458,2015/11/19,0,24.05,14.1,31.1,17,30.2,44.7,100,72.35,,
40458,2015/11/20,0,24.15,12.3,30.3,18,30.4,52.1,100,76.05,,
40458,2015/11/21,0,25.65,12.3,31.8,19.5,29.9,43.4,90,66.7,,
40458,2015/11/22,0,24,5.2,26.6,21.4,9.7,63.2,86.4,74.8,,
40458,2015/11/23,0,25.7,7,29.2,22.2,28,53.3,80.7,67,,
40458,2015/11/24,0,24.85,9.1,29.4,20.3,21.9,59.5,100,79.75,,
40458,2015/11/25,0,26.55,6.9,30,23.1,24.8,52.8,79.3,66.05,,
40458,2015/11/26,0,26.2,7.8,30.1,22.3,29.8,51.6,81.7,66.65,,
40458,2015/11/27,0,26.35,7.1,29.9,22.8,28.9,53.3,81.1,67.2,,
40458,2015/11/28,0,25.65,7.3,29.3,22,19.5,59.6,91.9,75.75,,
40458,2015/11/29,0,26.8,7.2,30.4,23.2,23.7,53.7,82,67.85,,
40458,2015/11/30,15.2,25.6,10.6,30.9,20.3,25.7,54,100,77,,
40458,2015/12/1,0,26.15,7.7,30,22.3,24.8,55.4,87.3,71.35,,
40458,2015/12/2,0,25.75,4.1,27.8,23.7,6.2,67.2,85.7,76.45,,
40458,2015/12/3,4.2,23.55,7.1,27.1,20,24.1,55.2,84.7,69.95,,
40458,2015/12/4,0,21,8.6,25.3,16.7,16.4,52.4,88.9,70.65,,
40458,2015/12/5,0,21.8,11.2,27.4,16.2,27.9,49.6,98.3,73.95,,
40458,2015/12/6,0,22.15,12.1,28.2,16.1,29.7,49.7,100,74.85,,
40458,2015/12/7,0,23.2,11.6,29,17.4,28.9,50.4,100,75.2,,
40458,2015/12/8,0,23.2,11.6,29,17.4,27.8,51.7,100,75.85,,
40458,2015/12/9,0,25.15,9.9,30.1,20.2,20.8,50.6,91.3,70.95,,
40458,2015/12/10,0,27.1,8.6,31.4,22.8,24.9,48.5,80.4,64.45,,
40458,2015/12/11,0,25.25,12.7,31.6,18.9,25.6,50.3,100,75.15,,
40458,2015/12/12,0,22.05,0.7,22.4,21.7,2.8,80.1,83.6,81.85,,
40458,2015/12/13,11.2,22.55,8.5,26.8,18.3,12.3,58.8,98.5,78.65,,
40458,2015/12/14,0,22.5,11.4,28.2,16.8,30,50.2,100,75.1,,
40458,2015/12/15,0,24.1,10.4,29.3,18.9,26.8,48.8,91.2,70,,
40458,2015/12/16,0,24.1,5.8,27,21.2,10.2,56.7,80.3,68.5,,
40458,2015/12/17,2,24.2,9.4,28.9,19.5,25.5,47.5,83.4,65.45,,
40458,2015/12/18,0,23.6,9.8,28.5,18.7,25.5,50.9,91.9,71.4,,
40458,2015/12/19,0,23.15,10.7,28.5,17.8,26.7,46.5,88.9,67.7,,
40458,2015/12/20,0,23.55,11.5,29.3,17.8,28.8,46.4,92.8,69.6,,
40458,2015/12/21,0,25.45,8.3,29.6,21.3,30.6,48.5,79.4,63.95,,
40458,2015/12/22,0,25.15,8.5,29.4,20.9,23.2,51.2,85,68.1,,
40458,2015/12/23,0,24.8,9.8,29.7,19.9,25.8,45.3,81.4,63.35,,
40458,2015/12/24,6,24.15,7.7,28,20.3,7.2,55.3,87.8,71.55,,
40458,2015/12/25,10.2,23.15,8.5,27.4,18.9,21.7,58.6,98.1,78.35,,
40458,2015/12/26,0,23.9,12.4,30.1,17.7,29.1,46.4,97.8,72.1,,
40458,2015/12/27,2.6,26.65,6.9,30.1,23.2,13.6,61.4,92.2,76.8,,
40458,2015/12/28,16.6,24.1,7.6,27.9,20.3,19.6,45.5,71.8,58.65,,
40458,2015/12/29,0.2,21.65,8.5,25.9,17.4,16.7,48.5,81.6,65.05,,
40458,2015/12/30,0,22.85,9.9,27.8,17.9,26.5,42.8,78.1,60.45,,
40458,2015/12/31,0,23.45,9.3,28.1,18.8,23.2,41.8,73.3,57.55,,
40458,2016/1/1,0,23.3,10.8,28.7,17.9,25.7,41.9,80.5,61.2,,
40458,2016/1/2,0,22.6,11.8,28.5,16.7,30,42.2,86.3,64.25,,
40458,2016/1/3,0,23.55,7.7,27.4,19.7,12,54.5,86.7,70.6,,
40458,2016/1/4,6,22.9,9.2,27.5,18.3,11.9,57.8,100,78.9,,
40458,2016/1/5,38.8,22.8,5.6,25.6,20,3.4,70.4,98.8,84.6,,
40458,2016/1/6,29,26.35,11.9,32.3,20.4,29.5,50.2,100,75.1,,
40458,2016/1/7,0,24.9,8.4,29.1,20.7,26.9,47.9,79.1,63.5,,
40458,2016/1/8,0,24.35,7.9,28.3,20.4,25.2,42.9,68.9,55.9,,
40458,2016/1/9,0,23.15,9.5,27.9,18.4,25.1,52.7,93.6,73.15,,
40458,2016/1/10,0,24.3,9.6,29.1,19.5,22.3,51.9,92.2,72.05,,
40458,2016/1/11,0,24.15,9.5,28.9,19.4,29.7,50.5,89.3,69.9,,
40458,2016/1/12,0,25.35,9.3,30,20.7,30.2,50.7,88.1,69.4,,
40458,2016/1/13,0,25.2,8.8,29.6,20.8,29.7,56.2,94.9,75.55,,
40458,2016/1/14,0,24.65,10.3,29.8,19.5,27.9,50.3,93.1,71.7,,
40458,2016/1/15,0,25.85,9.9,30.8,20.9,25.4,50.9,91.5,71.2,,
40458,2016/1/16,1.4,22.2,7,25.7,18.7,8,60.3,92.3,76.3,,
40458,2016/1/17,0.6,23.05,9.3,27.7,18.4,24.9,46.3,81.3,63.8,,
40458,2016/1/18,0,23.45,9.5,28.2,18.7,28.6,42.1,74.7,58.4,,
40458,2016/1/19,0,23.35,10.1,28.4,18.3,26.8,46.8,86.1,66.45,,
40458,2016/1/20,0,23.55,11.3,29.2,17.9,29.9,49.9,98.5,74.2,,
40458,2016/1/21,0,24.95,10.1,30,19.9,29.8,46,84,65,,
40458,2016/1/22,0,25.95,9.3,30.6,21.3,25.8,44,76.2,60.1,,
40458,2016/1/23,0,26,5.6,28.8,23.2,7.5,57.3,79.9,68.6,,
40458,2016/1/24,0.8,25.65,10.5,30.9,20.4,25.8,54,100,77,,
40458,2016/1/25,0,25.9,9.6,30.7,21.1,19.7,53.9,95.2,74.55,,
40458,2016/1/26,0,25.85,6.7,29.2,22.5,9.6,63.2,94,78.6,,
40458,2016/1/27,0,24.5,9.2,29.1,19.9,15.4,54.1,93.9,74,,
40458,2016/1/28,0,25.7,6.4,28.9,22.5,6.8,60.5,88.5,74.5,,
40458,2016/1/29,2,27.95,10.9,33.4,22.5,15.1,57.1,100,78.55,,
40458,2016/1/30,1.2,26.5,7.4,30.2,22.8,7.2,65,100,82.5,,
40458,2016/1/31,4,27.45,8.7,31.8,23.1,23.2,58.7,97.7,78.2,,
40458,2016/2/1,0,29,9.2,33.6,24.4,22.9,55.9,95.2,75.55,,
40458,2016/2/2,0,29.25,12.3,35.4,23.1,15.1,48.7,99.1,73.9,,
40458,2016/2/3,0,28.15,9.1,32.7,23.6,16.1,50.5,85.9,68.2,,
40458,2016/2/4,2.4,26.05,4.3,28.2,23.9,6.6,74.5,96.1,85.3,,
40458,2016/2/5,1.6,24.05,6.3,27.2,20.9,11,62.9,91.9,77.4,,
40458,2016/2/6,4,25.05,7.5,28.8,21.3,20.4,65.2,100,82.6,,
40458,2016/2/7,4.4,24.55,6.7,27.9,21.2,14.9,60.1,89.8,74.95,,
40458,2016/2/8,0,24.15,11.3,29.8,18.5,23.8,45.5,89.7,67.6,,
40458,2016/2/9,0,24.8,9.8,29.7,19.9,27.7,47,84.4,65.7,,
40458,2016/2/10,0,25.6,9.2,30.2,21,24.5,45,77.6,61.3,,
40458,2016/2/11,0,25,10.4,30.2,19.8,24.1,51,94.9,72.95,,
40458,2016/2/12,0,24.95,9.3,29.6,20.3,23.8,53.3,92.8,73.05,,
40458,2016/2/13,0,24.9,7.4,28.6,21.2,17.1,52.4,81.5,66.95,,
40458,2016/2/14,0,25.3,11.8,31.2,19.4,27,46,92.8,69.4,,
40458,2016/2/15,0,25.7,12,31.7,19.7,27.6,48.3,98.5,73.4,,
40458,2016/2/16,0,26.8,12.4,33,20.6,27.7,47.9,99.4,73.65,,
40458,2016/2/17,0,27.45,8.9,31.9,23,19.6,52.7,88.7,70.7,,
40458,2016/2/18,0,27.6,8.2,31.7,23.5,25.3,55,88.8,71.9,,
40458,2016/2/19,0,28.2,5.8,31.1,25.3,20.4,60.4,84.7,72.55,,
40458,2016/2/20,0,26.65,8.5,30.9,22.4,23.2,53.5,88.3,70.9,,
40458,2016/2/21,0,26.4,8.2,30.5,22.3,24.5,48.1,78,63.05,,
40458,2016/2/22,1.4,25.85,8.9,30.3,21.4,22.9,49.6,84,66.8,,
40458,2016/2/23,0,25.35,9.7,30.2,20.5,22.6,51,90.9,70.95,,
40458,2016/2/24,0,24.75,10.5,30,19.5,23.8,46.7,87.4,67.05,,
40458,2016/2/25,0,25.05,11.5,30.8,19.3,25.3,45.3,89.8,67.55,,
40458,2016/2/26,0,25.15,12.3,31.3,19,26.2,48.4,100,74.2,,
40458,2016/2/27,0,27.65,10.1,32.7,22.6,26.2,40,72.2,56.1,,
40458,2016/2/28,2,26.9,9.4,31.6,22.2,23.7,54,93.8,73.9,,
40458,2016/2/29,0.4,26.95,8.3,31.1,22.8,18.7,54.9,89.4,72.15,,
40458,2016/3/1,6.2,25.55,7.3,29.2,21.9,11.2,67.1,100,83.55,,
40458,2016/3/2,13.6,25.55,8.9,30,21.1,18.7,64.8,100,82.4,,
40458,2016/3/3,0,25.75,7.9,29.7,21.8,22.8,54.4,86.9,70.65,,
40458,2016/3/4,0,24.75,8.7,29.1,20.4,23,53.4,89.7,71.55,,
40458,2016/3/5,2,24.1,8.4,28.3,19.9,15.9,60.3,99.9,80.1,,
40458,2016/3/6,0.3,24.15,11.3,29.8,18.5,20.4,54.6,100,77.3,,
40458,2016/3/7,6.1,25.2,8.8,29.6,20.8,17.6,61.5,100,80.75,,
40458,2016/3/8,2,25,8.6,29.3,20.7,15.6,66.7,100,83.35,,
40458,2016/3/9,15,24.65,5.1,27.2,22.1,12.4,76,100,88,,
40458,2016/3/10,27.2,24.75,9.3,29.4,20.1,18.6,62.7,100,81.35,,
40458,2016/3/11,6.2,25.6,7.4,29.3,21.9,15.8,67.5,100,83.75,,
40458,2016/3/12,0,25.45,8.1,29.5,21.4,21.1,59.2,95.8,77.5,,
40458,2016/3/13,8.6,25.35,6.9,28.8,21.9,15.8,71,100,85.5,,
40458,2016/3/14,0,25.35,8.1,29.4,21.3,19.4,58.3,94.4,76.35,,
40458,2016/3/15,0,25,10,30,20,20.8,54.7,99.3,77,,
40458,2016/3/16,0,25.25,8.1,29.3,21.2,18.1,63.3,100,81.65,,
40458,2016/3/17,0,25.1,7.6,28.9,21.3,17.4,59,92.8,75.9,,
40458,2016/3/18,0,25,9.2,29.6,20.4,21.1,57.6,99.8,78.7,,
40458,2016/3/19,4.4,26.25,9.5,31,21.5,20.6,57.9,100,78.95,,
40458,2016/3/20,3.6,24.45,8.5,28.7,20.2,16.1,55.6,92.6,74.1,,
40458,2016/3/21,0,24.6,7.8,28.5,20.7,17.5,56.5,90.2,73.35,,
40458,2016/3/22,0,23.05,9.9,28,18.1,20.7,47.4,86.2,66.8,,
40458,2016/3/23,0,23.1,11,28.6,17.6,20.1,45.7,89,67.35,,
40458,2016/3/24,0,24.25,9.9,29.2,19.3,15.8,51.8,93.8,72.8,,
40458,2016/3/25,0,23.7,10.4,28.9,18.5,21,48.2,90.2,69.2,,
40458,2016/3/26,0,23.8,11.2,29.4,18.2,21.5,50.5,99.1,74.8,,
40458,2016/3/27,2,22.25,6.1,25.3,19.2,8.8,67.6,98,82.8,,
40458,2016/3/28,0.6,23.45,9.9,28.4,18.5,15.9,61,100,80.5,,
40458,2016/3/29,0,23.95,11.5,29.7,18.2,21.1,51.8,100,75.9,,
40458,2016/3/30,0,24.55,11.7,30.4,18.7,17.4,50.7,100,75.35,,
40458,2016/3/31,0,24.85,9.7,29.7,20,19.2,55.9,99.7,77.8,,
40458,2016/4/1,0,23.95,9.9,28.9,19,14.6,49.5,89.7,69.6,,
40458,2016/4/2,0,24.05,10.5,29.3,18.8,19.2,54.7,100,77.35,,
40458,2016/4/3,0,24,10.6,29.3,18.7,20.9,55.9,100,77.95,,
40458,2016/4/4,1,24.8,8.4,29,20.6,14.6,51.4,84.9,68.15,,
40458,2016/4/5,0,23.15,9.9,28.1,18.2,19.7,50,91,70.5,,
40458,2016/4/6,0,23.1,11.6,28.9,17.3,19.4,49.5,99.8,74.65,,
40458,2016/4/7,0,23.4,12,29.4,17.4,20.3,51.7,100,75.85,,
40458,2016/4/8,0,23.9,10,28.9,18.9,16.3,57,100,78.5,,
40458,2016/4/9,0,24.05,10.3,29.2,18.9,18.8,55.5,100,77.75,,
40458,2016/4/10,0,23.75,10.5,29,18.5,19.6,55.4,100,77.7,,
40458,2016/4/11,0,24.4,7.6,28.2,20.6,10.3,62.5,98.5,80.5,,
40458,2016/4/12,0,22.9,7.2,26.5,19.3,13.9,68.2,100,84.1,,
40458,2016/4/13,0,23,9,27.5,18.5,17.9,58,100,79,,
40458,2016/4/14,4.6,22.45,7.5,26.2,18.7,13.5,65.9,100,82.95,,
40458,2016/4/15,4,20.85,10.1,25.9,15.8,13.7,50.3,93.6,71.95,,
40458,2016/4/16,0,20.65,10.5,25.9,15.4,14.9,50.3,96.1,73.2,,
40458,2016/4/17,0,21.5,11.4,27.2,15.8,14.9,52.4,100,76.2,,
40458,2016/4/18,0,22.05,10.3,27.2,16.9,15.7,49.6,93,71.3,,
40458,2016/4/19,0,21.6,10.6,26.9,16.3,16.7,51.6,98.8,75.2,,
40458,2016/4/20,0,21.95,11.9,27.9,16,17.5,49.2,100,74.6,,
40458,2016/4/21,0,22.2,9.4,26.9,17.5,14.2,55.9,99.1,77.5,,
40458,2016/4/22,0,23.2,11,28.7,17.7,17,52.8,100,76.4,,
40458,2016/4/23,0,22.9,10.2,28,17.8,14.2,51.3,95.2,73.25,,
40458,2016/4/24,0,21.6,11.2,27.2,16,17.5,38.8,77,57.9,,
40458,2016/4/25,0,21.75,8.7,26.1,17.4,14.3,47.3,80.6,63.95,,
40458,2016/4/26,1.6,21.75,8.7,26.1,17.4,14.6,51.8,88.1,69.95,,
40458,2016/4/27,0.2,21.9,8.4,26.1,17.7,13.6,52.4,87.4,69.9,,
40458,2016/4/28,0.6,22.25,10.3,27.4,17.1,15.2,58.4,100,79.2,,
40458,2016/4/29,0,21.8,9.2,26.4,17.2,10.5,61,100,80.5,,
40458,2016/4/30,1.6,23.7,8.4,27.9,19.5,13.9,63.9,100,81.95,,
40458,2016/5/1,1.8,22.45,2.7,23.8,21.1,5.6,84.8,100,92.4,,
40458,2016/5/2,9.6,22.65,7.5,26.4,18.9,12.1,71.2,100,85.6,,
40458,2016/5/3,7.6,23.9,9.8,28.8,19,16,56.6,100,78.3,,
40458,2016/5/4,0,21.7,10.2,26.8,16.6,16.5,44.6,83.2,63.9,,
40458,2016/5/5,0,20.8,11.4,26.5,15.1,16.2,52.6,100,76.3,,
40458,2016/5/6,0,21.25,11.3,26.9,15.6,15.2,53.6,100,76.8,,
40458,2016/5/7,0,21.25,10.5,26.5,16,15.8,56.6,100,78.3,,
40458,2016/5/8,0,21.1,11.4,26.8,15.4,14.7,53.4,100,76.7,,
40458,2016/5/9,0,22.2,9.8,27.1,17.3,14.4,61.1,100,80.55,,
40458,2016/5/10,0,24.4,8,28.4,20.4,10.2,55.8,90.2,73,,
40458,2016/5/11,0,21.05,7.5,24.8,17.3,10,42.2,66.9,54.55,,
40458,2016/5/12,0,17.8,17.2,26.4,9.2,15.8,24.4,72.2,48.3,,
40458,2016/5/13,0,18.85,13.7,25.7,12,15.6,35.7,84.2,59.95,,
40458,2016/5/14,0,19.95,11.9,25.9,14,11.7,50.9,100,75.45,,
40458,2016/5/15,0,19.75,13.3,26.4,13.1,15.5,50,100,75,,
40458,2016/5/16,0,19.4,14,26.4,12.4,15.3,43,100,71.5,,
40458,2016/5/17,0,20.15,12.9,26.6,13.7,15.1,50.5,100,75.25,,
40458,2016/5/18,0,20.25,12.5,26.5,14,15.1,51.7,100,75.85,,
40458,2016/5/19,0,20.7,12.4,26.9,14.5,12.2,50.8,100,75.4,,
40458,2016/5/20,0,20.35,13.7,27.2,13.5,15,31.3,73.1,52.2,,
40458,2016/5/21,0,20.55,11.3,26.2,14.9,14.5,46.5,93.3,69.9,,
40458,2016/5/22,0,21.35,8.9,25.8,16.9,10.9,52.1,89.9,71,,
40458,2016/5/23,0,20.25,12.5,26.5,14,14.7,50.3,100,75.15,,
40458,2016/5/24,0,20.45,11.3,26.1,14.8,14.7,45.3,90.9,68.1,,
40458,2016/5/25,0,17.25,14.3,24.4,10.1,14.7,26.8,66.4,46.6,,
40458,2016/5/26,0,17.4,16.8,25.8,9,14.6,32.2,93.3,62.75,,
40458,2016/5/27,0,21.15,8.1,25.2,17.1,14.2,52.4,86.2,69.3,,
40458,2016/5/28,0,16.85,12.3,23,10.7,14.4,31.7,69.2,50.45,,
40458,2016/5/29,0,16,13,22.5,9.5,14.2,30.5,69.9,50.2,,
40458,2016/5/30,0,15.45,15.1,23,7.9,13.5,35.6,93.9,64.75,,
40458,2016/5/31,0,17.3,13.2,23.9,10.7,12.2,42.2,97.2,69.7,,
40458,2016/6/1,0,17.9,7.2,21.5,14.3,8.8,55,86.6,70.8,,
40458,2016/6/2,0.6,17.4,4.8,19.8,15,9.8,76.2,100,88.1,,
40458,2016/6/3,8,17.95,5.7,20.8,15.1,8.5,69.2,99.1,84.15,,
40458,2016/6/4,40.8,19,3.8,20.9,17.1,3.8,85.8,100,92.9,,
40458,2016/6/5,39.8,16.85,5.9,19.8,13.9,13.8,55,80,67.5,,
40458,2016/6/6,0,16.2,5.8,19.1,13.3,8.9,42.1,60.9,51.5,,
40458,2016/6/7,0,16.35,10.9,21.8,10.9,14,39.1,78.3,58.7,,
40458,2016/6/8,0,16.95,13.1,23.5,10.4,14,37,84.9,60.95,,
40458,2016/6/9,0,19.2,14,26.2,12.2,13.9,35,83.8,59.4,,
40458,2016/6/10,0,20.75,8.7,25.1,16.4,12.5,36.7,62.8,49.75,,
40458,2016/6/11,0,17.2,11.4,22.9,11.5,12.3,43.7,90,66.85,,
40458,2016/6/12,0,16.55,8.1,20.6,12.5,8.7,54.4,91.1,72.75,,
40458,2016/6/13,0,17.85,6.9,21.3,14.4,9.8,63.2,97.6,80.4,,
40458,2016/6/14,6.4,18.45,7.9,22.4,14.5,11.8,63.9,100,81.95,,
40458,2016/6/15,2.2,17.6,7,21.1,14.1,10.5,69.2,100,84.6,,
40458,2016/6/16,1,18.7,7.6,22.5,14.9,13.3,55.4,89.2,72.3,,
40458,2016/6/17,1.4,16.5,12.2,22.6,10.4,11.3,55.1,100,77.55,,
40458,2016/6/18,0,17.75,8.9,22.2,13.3,9.8,63.9,100,81.95,,
40458,2016/6/19,4.6,19.6,4.8,22,17.2,4.4,82.1,100,91.05,,
40458,2016/6/20,66.6,17.4,5,19.9,14.9,13.4,52.5,72.1,62.3,,
40458,2016/6/21,0,16.6,7.2,20.2,13,12,44.4,70.2,57.3,,
40458,2016/6/22,0,16.9,8.6,21.2,12.6,8.7,47.7,82.3,65,,
40458,2016/6/23,3.2,15.85,4.9,18.3,13.4,5.6,66.1,90.5,78.3,,
40458,2016/6/24,0,18.8,9,23.3,14.3,12.1,53.2,93.3,73.25,,
40458,2016/6/25,0,12.8,10.2,17.9,7.7,13.8,35.1,68.5,51.8,,
40458,2016/6/26,0,11.25,11.3,16.9,5.6,10,41.6,88,64.8,,
40458,2016/6/27,1,13.5,7.6,17.3,9.7,8.3,67.4,100,83.7,,
40458,2016/6/28,1.6,12.9,11.2,18.5,7.3,13.9,34.8,72.4,53.6,,
40458,2016/6/29,0,14.4,12.8,20.8,8,13.7,37.9,86.8,62.35,,
40458,2016/6/30,0,14.5,13,21,8,13.6,43.4,100,71.7,,
40458,2016/7/1,0,16.45,10.5,21.7,11.2,14,49.7,97,73.35,,
40458,2016/7/2,0,14.05,12.5,20.3,7.8,14,35.3,79.4,57.35,,
40458,2016/7/3,0,14.15,14.1,21.2,7.1,14.1,38.9,97.2,68.05,,
40458,2016/7/4,0,15.15,13.5,21.9,8.4,13.5,44.9,100,72.45,,
40458,2016/7/5,5,16.05,5.1,18.6,13.5,6.3,86.4,100,93.2,,
40458,2016/7/6,7.4,13,7.2,16.6,9.4,14.2,46.1,73.8,59.95,,
40458,2016/7/7,0,15.25,10.7,20.6,9.9,14.2,42.1,83.7,62.9,,
40458,2016/7/8,0,16.4,12,22.4,10.4,14.3,44.3,95.2,69.75,,
40458,2016/7/9,0,15.9,12,21.9,9.9,14.3,46.4,100,73.2,,
40458,2016/7/10,0,15.8,12.2,21.9,9.7,14.4,46.1,100,73.05,,
40458,2016/7/11,0,16.15,10.1,21.2,11.1,10.4,58.4,100,79.2,,
40458,2016/7/12,0,18.2,9,22.7,13.7,8.4,62.4,100,81.2,,
40458,2016/7/13,0.4,18.35,5.3,21,15.7,12.4,38.2,53.3,45.75,,
40458,2016/7/14,0,14.6,7.4,18.3,10.9,9.3,34.7,56,45.35,,
40458,2016/7/15,0,15.1,6.8,18.5,11.7,12.2,58.3,90.2,74.25,,
40458,2016/7/16,0,16.45,4.1,18.5,14.4,5.3,55.9,72.6,64.25,,
40458,2016/7/17,10.4,18.05,8.1,22.1,14,11.1,67.3,100,83.65,,
40458,2016/7/18,0,18.8,7,22.3,15.3,12,68,100,84,,
40458,2016/7/19,0,19.2,9,23.7,14.7,14.9,63.1,100,81.55,,
40458,2016/7/20,0,19.05,10.3,24.2,13.9,14.9,58.3,100,79.15,,
40458,2016/7/21,0,20.35,10.5,25.6,15.1,14.4,55.8,100,77.9,,
40458,2016/7/22,0,20.75,10.1,25.8,15.7,14.7,60.8,100,80.4,,
40458,2016/7/23,0,23.1,11.2,28.7,17.5,15,51.1,100,75.55,,
40458,2016/7/24,0,16.8,9.4,21.5,12.1,15.3,30.8,56,43.4,,
40458,2016/7/25,0,16.95,10.1,22,11.9,15.2,33.3,63.2,48.25,,
40458,2016/7/26,0,15.1,8,19.1,11.1,10.7,39.8,66.6,53.2,,
40458,2016/7/27,0,16.6,6.2,19.7,13.5,9,36.6,54.3,45.45,,
40458,2016/7/28,0,15.05,13.7,21.9,8.2,15.6,33.1,80.1,56.6,,
40458,2016/7/29,0,15.9,13.8,22.8,9,15.8,36,87.2,61.6,,
40458,2016/7/30,0,15.55,13.5,22.3,8.8,15.9,37.9,90.1,64,,
40458,2016/7/31,0,15.7,14.8,23.1,8.3,16,38.6,99.6,69.1,,
40458,2016/8/1,0,16.5,15.8,24.4,8.6,16.1,35,95.8,65.4,,
40458,2016/8/2,0,17.4,10.2,22.5,12.3,10.4,57.6,100,78.8,,
40458,2016/8/3,6.4,16.25,6.1,19.3,13.2,16.2,57.6,85.1,71.35,,
40458,2016/8/4,2,15.45,8.9,19.9,11,12.7,59.4,100,79.7,,
40458,2016/8/5,0,15.65,9.5,20.4,10.9,15.4,49.3,90.6,69.95,,
40458,2016/8/6,0,15.4,11.4,21.1,9.7,14.9,50.8,100,75.4,,
40458,2016/8/7,0,15.6,11,21.1,10.1,15.8,52.4,100,76.2,,
40458,2016/8/8,0,16.35,10.1,21.4,11.3,15.8,53.4,100,76.7,,
40458,2016/8/9,0,15.8,12.4,22,9.6,15.3,46.5,100,73.25,,
40458,2016/8/10,0,16.8,12.2,22.9,10.7,17,50.2,100,75.1,,
40458,2016/8/11,0,17.95,13.3,24.6,11.3,14.7,45.9,100,72.95,,
40458,2016/8/12,8.4,17.2,8.8,21.6,12.8,16.4,60.5,100,80.25,,
40458,2016/8/13,0,17,12.2,23.1,10.9,17.1,51,100,75.5,,
40458,2016/8/14,0,16.4,12.2,22.5,10.3,17.5,43.3,94.3,68.8,,
40458,2016/8/15,1.8,16.7,10.6,22,11.4,14.8,54.9,100,77.45,,
40458,2016/8/16,0,16.45,10.5,21.7,11.2,16.1,48.9,95.5,72.2,,
40458,2016/8/17,0,16.2,11.8,22.1,10.3,15.6,49.3,100,74.65,,
40458,2016/8/18,0,16.1,10,21.1,11.1,11.3,57.6,100,78.8,,
40458,2016/8/19,0,16.95,11.3,22.6,11.3,16.1,50,100,75,,
40458,2016/8/20,0,18.55,11.1,24.1,13,15.4,55.7,100,77.85,,
40458,2016/8/21,4.6,14.75,13.1,21.3,8.2,18.4,35.5,82.8,59.15,,
40458,2016/8/22,0,16.95,12.3,23.1,10.8,16.5,52.7,100,76.35,,
40458,2016/8/23,0,20.7,8.4,24.9,16.5,14,58.4,98.1,78.25,,
40458,2016/8/24,2.8,19.7,2.4,20.9,18.5,3.9,91.5,100,95.75,,
40458,2016/8/25,10.4,17.15,6.7,20.5,13.8,18.9,42.7,65.3,54,,
40458,2016/8/26,0,14.3,11.8,20.2,8.4,17.3,37.6,80.8,59.2,,
40458,2016/8/27,0,15.2,12.4,21.4,9,19.3,32.2,71.5,51.85,,
40458,2016/8/28,0,15.35,13.9,22.3,8.4,18.7,39.8,97.1,68.45,,
40458,2016/8/29,0,16.4,12.2,22.5,10.3,19,52.1,100,76.05,,
40458,2016/8/30,0,17.45,10.5,22.7,12.2,15.5,55.8,100,77.9,,
40458,2016/8/31,0,16.9,11.8,22.8,11,13.6,52.6,100,76.3,,
40458,2016/9/1,0,19,11,24.5,13.5,17.9,55.6,100,77.8,,
40458,2016/9/2,2.8,21.2,6,24.2,18.2,17.1,66.9,96.7,81.8,,
40458,2016/9/3,15.2,19.7,6.4,22.9,16.5,19.9,47.3,70.4,58.85,,
40458,2016/9/4,0,16.7,12,22.7,10.7,20.3,36.3,77.8,57.05,,
40458,2016/9/5,0,17.5,10.2,22.6,12.4,18.1,46,87.6,66.8,,
40458,2016/9/6,0,17.8,9.6,22.6,13,16.3,51.1,93.5,72.3,,
40458,2016/9/7,0.4,19.35,7.1,22.9,15.8,15.9,58.8,91.4,75.1,,
40458,2016/9/8,0.4,18.9,9.2,23.5,14.3,17.4,54.2,96.4,75.3,,
40458,2016/9/9,0,18.95,8.1,23,14.9,14.8,59.5,98.6,79.05,,
40458,2016/9/10,12,19.15,6.3,22.3,16,12.3,75.8,100,87.9,,
40458,2016/9/11,6,17.55,10.5,22.8,12.3,21.1,48.3,93.7,71,,
40458,2016/9/12,0,18.45,11.3,24.1,12.8,19.5,57.3,100,78.65,,
40458,2016/9/13,0,20.15,10.3,25.3,15,20,59.6,100,79.8,,
40458,2016/9/14,0,21.75,6.5,25,18.5,20.3,64.4,95.8,80.1,,
40458,2016/9/15,0,22,5.8,24.9,19.1,11.7,65.1,92.8,78.95,,
40458,2016/9/16,10.4,21.35,8.3,25.5,17.2,19.9,58.5,97.4,77.95,,
40458,2016/9/17,0,18.25,11.3,23.9,12.6,17.6,54.3,100,77.15,,
40458,2016/9/18,1.2,20.2,4.4,22.4,18,8.6,81.2,100,90.6,,
